DayOfWeek,DepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrDelay
2,846,1121,1100,1910,155,165,141,31,1009,3,11,0,0,21,0,0,0,0,21
1,1744,1940,1925,977,296,295,269,14,1933,2,25,0,0,14,0,1,0,0,15
6,1835,2027,1920,75,112,75,60,30,209,3,49,0,0,2,0,37,0,28,67
5,2019,2034,1945,44,75,75,58,49,347,7,10,0,0,7,0,0,0,42,49
5,2104,2120,2030,2266,76,75,62,49,328,6,8,0,0,4,0,1,0,45,50
7,16,143,2135,4487,87,80,74,241,409,5,8,0,0,86,0,7,0,155,248
7,2041,2319,2155,3906,98,105,76,91,607,4,18,0,0,0,0,84,0,0,84
7,1759,2119,2025,2700,140,150,122,64,1013,6,12,0,0,1,0,0,0,53,54
2,827,1038,1010,1675,131,125,103,22,631,16,12,0,0,22,0,6,0,0,28
4,1920,2102,2045,4429,102,105,80,20,588,4,18,0,0,0,0,0,0,17,17
7,2140,2311,2245,1839,91,90,74,25,414,3,14,0,0,0,0,1,0,25,26
4,1125,1330,1311,5912,65,70,51,24,316,3,11,0,0,0,0,0,0,19,19
5,1425,1541,1515,4785,76,76,41,26,214,3,32,0,0,26,0,0,0,0,26
6,1632,1955,1845,1289,203,185,175,52,992,4,24,0,0,36,0,18,0,16,70
7,1206,1825,1806,870,259,251,235,11,1846,7,17,0,0,0,0,19,0,0,19
5,1936,2018,1835,3072,102,105,81,106,520,6,15,0,0,0,0,19,0,84,103
5,1613,47,30,180,334,330,293,13,2475,14,27,0,0,0,0,13,0,4,17
7,1322,1521,1500,2348,119,145,100,47,802,6,13,0,0,4,0,0,0,17,21
3,2023,2139,2115,44,76,65,53,13,304,2,21,0,0,13,0,11,0,0,24
2,1354,1607,1512,4279,73,57,41,39,171,8,24,0,0,0,7,48,0,0,55
2,1021,1037,1010,3511,76,80,63,31,435,2,11,0,0,0,0,0,0,27,27
1,1507,1735,1710,4825,208,205,168,22,1147,3,37,0,0,4,0,3,0,18,25
1,706,1045,1008,670,159,128,135,6,733,4,20,0,0,6,0,31,0,0,37
1,1152,1455,1440,6090,123,127,103,19,776,9,11,0,0,15,0,0,0,0,15
2,2118,10,2225,4318,112,120,87,113,622,10,15,0,0,40,0,0,0,65,105
6,1844,2103,2035,1563,199,185,176,14,1180,7,16,0,0,14,0,14,0,0,28
4,1607,1752,1735,3771,105,110,85,22,626,6,14,0,0,11,0,0,0,6,17
3,1739,1848,1739,1768,69,84,54,84,331,3,12,0,0,60,0,0,0,9,69
4,1522,1616,1545,3775,114,105,78,22,546,8,28,0,0,31,0,0,0,0,31
4,841,1151,1130,1229,190,185,155,16,1035,4,31,0,0,16,0,5,0,0,21
6,2245,44,2356,532,119,136,96,65,761,9,14,0,0,23,0,0,0,25,48
2,1248,1408,1230,587,80,90,60,108,337,6,14,0,0,0,0,0,0,98,98
5,1949,2235,2205,3396,286,285,264,29,1838,8,14,0,0,0,0,1,0,29,30
3,2219,2224,2055,3491,65,65,43,89,229,7,15,0,0,0,0,0,0,89,89
5,920,1151,1046,308,151,136,127,50,679,5,19,0,0,0,0,65,0,0,65
7,1346,1513,1359,1431,87,96,68,83,432,8,11,0,0,74,0,0,0,0,74
2,1519,1809,1748,4580,110,113,88,24,633,11,11,0,0,0,0,0,0,21,21
3,1857,2127,2005,2500,270,260,248,72,1750,7,15,0,0,0,0,10,0,72,82
7,2240,11,2118,4678,151,161,129,183,803,3,19,0,0,173,0,0,0,0,173
3,757,832,730,1261,95,75,60,42,338,22,13,0,0,0,42,20,0,0,62
2,1444,1901,1310,690,137,140,108,354,868,11,18,0,0,0,0,351,0,0,351
3,1530,1637,1530,4306,127,80,63,20,264,3,61,0,0,0,0,67,0,0,67
5,2132,2304,2146,1528,92,106,69,92,448,5,18,0,0,0,0,78,0,0,78
5,1602,1846,1520,46,164,150,131,192,944,9,24,0,0,0,0,14,4,188,206
4,1746,1822,1721,4888,36,52,20,77,106,4,12,0,0,61,0,0,0,0,61
4,1539,1703,1640,3747,84,80,72,19,328,3,9,0,0,0,0,4,0,19,23
3,1159,1254,1207,4598,115,127,95,59,669,5,15,0,0,47,0,0,0,0,47
5,49,147,2225,3832,118,135,105,219,668,4,9,0,0,9,0,0,0,193,202
5,1904,2203,2135,179,359,350,317,19,2153,7,35,0,0,0,0,9,0,19,28
1,1646,1740,1650,31,54,55,45,51,276,2,7,0,0,0,0,0,0,50,50
1,1051,1323,1256,365,272,266,250,21,1726,4,18,0,0,0,0,6,0,21,27
3,840,926,832,5405,46,50,29,58,109,5,12,0,0,0,0,0,0,54,54
5,2332,117,28,790,105,118,89,62,728,6,10,0,0,39,0,0,0,10,49
4,2000,2222,2145,2890,322,325,303,40,2106,5,14,0,0,0,12,0,0,25,37
6,1946,2100,2005,849,74,75,52,56,308,8,14,0,0,0,0,0,0,55,55
1,2103,2343,2317,5978,160,152,116,18,978,27,17,0,0,6,0,8,0,12,26
1,1631,1816,1725,4009,105,105,90,51,584,2,13,0,0,0,19,0,0,32,51
3,1935,2105,2005,54,150,135,118,45,781,5,27,0,0,0,10,15,0,35,60
2,725,1112,922,4720,227,127,140,10,619,15,72,0,0,10,0,100,0,0,110
1,2135,2330,2315,2966,55,60,41,20,256,4,10,0,0,0,0,0,0,15,15
3,1113,1347,1315,1247,274,255,237,13,1745,24,13,0,0,0,0,23,0,9,32
7,1816,2001,1915,5805,165,150,117,31,773,31,17,0,0,0,0,46,0,0,46
6,1121,1331,1025,80,310,297,293,173,2106,7,10,0,0,173,0,13,0,0,186
1,1225,1411,1330,1861,106,90,72,25,403,3,31,0,0,25,0,16,0,0,41
6,1614,1717,1635,116,63,75,52,54,358,4,7,0,0,0,0,0,0,42,42
5,1825,1910,1630,407,105,88,82,143,419,12,11,0,0,0,8,17,0,135,160
2,1651,1756,1710,640,65,70,53,51,303,5,7,0,0,0,0,0,0,46,46
4,1255,1513,1414,1622,138,119,115,40,665,2,21,0,0,4,0,19,0,36,59
4,1623,1800,1730,1660,157,160,136,33,957,6,15,0,0,21,0,0,0,9,30
6,2128,2227,2200,3903,59,65,45,33,255,4,10,0,0,27,0,0,0,0,27
4,2333,44,2159,1227,131,138,121,172,853,2,8,0,0,0,0,0,0,165,165
4,1827,2147,1800,356,140,151,117,238,1024,6,17,0,0,227,0,0,0,0,227
3,1612,1914,1705,1094,182,145,122,92,920,3,57,0,0,0,12,37,0,80,129
4,1511,1611,1311,6332,60,65,41,185,262,4,15,0,0,180,0,0,0,0,180
7,1143,1336,1124,6045,113,99,73,118,462,4,36,0,0,0,0,0,0,132,132
4,1836,1954,1857,5526,78,107,68,86,373,4,6,0,0,0,0,57,0,0,57
6,1444,1621,1545,1260,97,80,77,19,386,8,12,0,0,0,0,17,0,19,36
2,1641,1941,1915,2015,120,120,103,26,843,5,12,0,0,6,0,0,0,20,26
3,1342,1416,1400,344,34,30,23,12,102,6,5,0,0,4,0,0,0,12,16
3,2002,48,2359,1124,166,184,152,67,1290,6,8,0,0,6,0,0,0,43,49
2,1739,1828,1546,5450,49,43,25,156,77,5,19,0,0,0,0,0,0,162,162
2,2226,107,2327,856,101,122,88,121,678,2,11,0,0,5,0,0,0,95,100
6,646,914,859,381,268,269,248,16,1703,7,13,0,0,11,0,4,0,0,15
5,1410,1545,1450,3941,95,90,72,50,438,10,13,0,0,0,0,36,0,19,55
4,2105,2200,2132,749,55,51,36,24,142,4,15,0,0,0,0,6,0,22,28
5,2129,2317,2214,1260,108,89,83,44,413,7,18,0,0,0,0,19,0,44,63
6,1212,1506,1429,714,234,239,209,42,1597,10,15,0,0,8,0,0,0,29,37
1,1924,2134,2050,440,130,140,118,54,822,2,10,0,0,44,0,0,0,0,44
3,1641,1933,1904,696,172,149,118,6,866,8,46,0,0,6,0,23,0,0,29
1,1500,1716,1528,5880,76,82,59,114,423,4,13,0,0,0,0,0,0,108,108
7,2142,2227,2115,829,105,105,83,72,592,8,14,0,0,72,0,0,0,0,72
4,2134,2215,2200,339,41,45,30,19,148,5,6,0,0,15,0,0,0,0,15
4,2140,2230,2200,4379,50,50,35,30,130,2,13,0,0,0,0,0,0,30,30
7,1839,2128,2035,1940,169,150,151,34,925,3,15,0,0,1,0,19,0,33,53
6,1041,1644,1559,1208,243,244,215,46,1851,6,22,0,0,0,0,0,0,45,45
7,2013,248,55,95,215,240,203,138,1772,3,9,0,0,113,0,0,0,0,113
6,927,1035,1000,4524,68,45,28,12,109,28,12,0,0,0,0,23,0,12,35
3,1250,1415,1400,1770,85,90,60,20,468,3,22,0,0,15,0,0,0,0,15
3,1625,1736,1720,195,71,75,57,20,342,6,8,0,0,0,0,0,0,16,16
4,1111,1257,1235,991,106,116,79,32,595,5,22,0,0,16,0,0,0,6,22
3,1656,1809,1740,4115,73,75,55,31,299,6,12,0,0,0,0,13,0,16,29
5,940,1041,1015,4021,61,45,29,10,135,7,25,0,0,0,0,16,0,10,26
3,2000,2227,2204,475,147,152,129,28,933,4,14,0,0,0,0,0,0,23,23
7,1428,1659,1640,819,211,200,188,8,1192,6,17,0,0,8,0,11,0,0,19
5,2240,2348,2240,3399,68,70,54,70,328,4,10,0,0,0,0,0,0,68,68
1,1303,1506,1230,5926,123,110,81,143,557,7,35,0,0,0,0,156,0,0,156
7,1602,1719,1645,2732,77,65,44,22,236,5,28,0,0,0,0,14,0,20,34
1,2218,237,2245,2245,199,165,162,198,1120,5,32,0,0,0,100,34,0,98,232
1,817,932,910,1707,135,130,125,17,667,3,7,0,0,17,0,5,0,0,22
4,1056,1311,1235,779,255,255,238,36,1723,3,14,0,0,36,0,0,0,0,36
5,739,1027,1000,682,168,165,138,24,1005,12,18,0,0,24,0,3,0,0,27
3,1912,2038,1920,526,86,86,71,78,391,4,11,0,0,0,0,0,0,78,78
3,1414,1655,1630,1760,101,90,87,14,495,4,10,0,0,0,0,11,0,14,25
5,1934,2156,1920,317,142,155,126,169,861,4,12,0,0,1,0,0,0,155,156
6,1053,1259,1230,4440,66,55,38,18,214,4,24,0,0,18,0,11,0,0,29
4,2341,59,2238,498,78,82,58,145,421,4,16,0,0,36,0,0,0,105,141
5,2150,2303,2230,4057,133,124,95,24,674,4,34,0,0,24,0,9,0,0,33
2,1808,1952,1934,723,164,154,144,8,948,7,13,0,0,0,0,10,0,8,18
5,1510,1540,1525,2712,90,105,79,30,533,5,6,0,0,15,0,0,0,0,15
5,1951,2113,1900,1937,142,115,127,106,577,6,9,0,0,2,0,27,0,104,133
2,1456,1955,1859,738,239,209,177,26,1389,6,56,0,0,0,0,56,0,0,56
6,1044,1139,1121,5940,55,51,29,14,125,8,18,0,0,18,0,0,0,0,18
7,1712,2119,2052,3964,187,192,150,32,1195,4,33,0,0,27,0,0,0,0,27
4,943,1230,1207,570,107,117,92,33,651,2,13,0,0,23,0,0,0,0,23
1,1133,1351,1325,3921,78,80,64,28,496,3,11,0,0,0,1,0,0,25,26
3,1645,1755,1725,4320,70,78,50,38,303,5,15,0,0,30,0,0,0,0,30
1,1201,1439,1259,2912,98,99,76,101,538,5,17,0,0,0,100,0,0,0,100
6,1343,1731,1700,2050,168,180,147,43,1197,6,15,0,0,31,0,0,0,0,31
3,1002,1106,1050,105,64,70,47,22,325,7,10,0,0,0,0,0,0,16,16
4,1509,1712,1645,2214,123,120,104,24,697,4,15,0,0,24,0,3,0,0,27
1,1951,2205,2146,940,134,126,93,11,585,11,30,0,0,0,0,19,0,0,19
4,1801,1951,1927,745,170,162,149,16,992,7,14,0,0,0,0,8,0,16,24
1,1056,1111,1030,4076,75,75,48,41,264,13,14,0,0,0,0,0,0,41,41
7,1107,1138,1119,5734,91,79,62,7,237,13,16,0,0,0,0,0,19,0,19
3,12,16,2225,403,124,125,111,112,813,5,8,0,0,111,0,0,0,0,111
2,1816,2028,1558,577,192,148,108,226,678,11,73,0,0,0,0,270,0,0,270
1,1522,1834,1803,481,192,168,166,7,978,7,19,0,0,0,0,24,0,7,31
1,1636,1750,1720,2076,74,80,60,36,405,5,9,0,0,0,0,0,0,30,30
2,1528,1709,1625,3337,101,105,86,48,543,5,10,0,0,0,0,0,0,44,44
4,2308,3,2135,3581,115,120,90,153,590,8,17,0,0,0,0,0,0,148,148
1,1852,2044,2009,776,112,99,75,22,280,10,27,0,0,0,0,35,0,0,35
6,1153,1333,1207,75,100,107,82,93,550,4,14,0,0,0,0,0,0,86,86
6,1610,1916,1828,635,186,178,156,40,1107,7,23,0,0,13,0,8,0,27,48
3,1540,1623,1550,2516,103,90,77,20,431,6,20,0,0,33,0,0,0,0,33
5,1223,1448,1125,2447,145,90,67,148,414,6,72,0,0,148,0,55,0,0,203
2,1754,1906,1815,3809,72,75,58,54,408,2,12,0,0,0,28,0,0,23,51
4,2145,2323,2240,4035,98,100,81,45,522,5,12,0,0,2,0,0,0,41,43
3,2313,738,715,1432,325,338,296,36,2611,8,21,0,0,7,0,0,0,16,23
1,1050,1932,1716,8,342,321,296,115,2401,10,36,0,0,0,0,136,0,0,136
5,1621,1943,1800,686,142,132,96,93,733,4,42,0,0,0,0,103,0,0,103
5,1200,1339,1320,1345,99,90,60,10,403,5,34,0,0,0,0,9,0,10,19
3,2300,110,2105,3834,130,145,111,260,842,3,16,0,0,0,0,0,0,245,245
3,2006,1955,1830,4280,49,60,40,96,157,4,5,0,0,0,0,0,0,85,85
3,2353,302,223,121,249,218,224,8,1449,6,19,0,0,8,0,31,0,0,39
1,840,1131,1115,2031,171,165,150,10,861,6,15,0,0,1,0,6,0,9,16
1,1245,1516,1420,4131,91,80,53,45,316,8,30,0,0,0,1,11,0,44,56
1,1111,1259,1145,4151,168,110,120,16,473,10,38,0,0,0,0,70,0,4,74
5,744,842,811,3275,58,56,38,29,140,5,15,0,0,29,0,2,0,0,31
5,1249,1444,1310,609,175,175,145,94,1121,9,21,0,0,94,0,0,0,0,94
2,932,1029,1004,3255,57,59,32,27,140,4,21,0,0,25,0,0,0,0,25
3,2102,2211,2147,69,69,62,48,17,234,4,17,0,0,0,0,7,0,17,24
3,2056,33,2230,29,217,200,162,106,1005,3,52,0,0,0,0,17,0,106,123
7,944,1103,954,1475,139,145,114,75,764,6,19,0,0,6,0,0,0,63,69
7,2243,2326,2305,1183,43,50,28,28,175,4,11,0,0,21,0,0,0,0,21
4,1939,2200,1749,4284,81,94,61,264,453,9,11,0,0,251,0,0,0,0,251
1,1013,1305,1230,1848,112,115,83,38,599,4,25,0,0,17,0,0,0,18,35
2,1055,1359,1251,87,244,221,228,45,1449,4,12,0,0,45,0,23,0,0,68
1,2012,2137,2045,2788,85,90,72,57,461,6,7,0,0,5,0,0,0,47,52
5,2130,2238,1925,1755,68,75,51,200,288,7,10,0,0,5,0,0,0,188,193
1,932,1027,851,4616,55,61,34,102,143,13,8,0,0,96,0,0,0,0,96
4,747,933,855,3855,106,105,79,37,604,3,24,0,0,37,0,1,0,0,38
7,1521,1721,1655,5792,120,120,104,26,462,3,13,0,0,26,0,0,0,0,26
5,1740,2021,1950,436,161,170,134,40,1121,13,14,0,0,0,0,0,0,31,31
5,1508,1812,1605,1045,184,160,135,103,861,7,42,0,0,4,0,24,0,99,127
1,941,1047,755,4186,66,65,40,171,215,7,19,0,0,171,0,1,0,0,172
1,1742,1834,1800,1340,52,60,43,42,303,4,5,0,0,0,0,0,0,34,34
6,1429,1543,1514,5475,74,79,60,34,250,4,10,0,0,29,0,0,0,0,29
4,1338,1457,1424,2172,79,84,46,38,214,5,28,0,0,0,0,0,0,33,33
7,856,1206,1025,257,310,260,245,51,1739,5,60,0,0,0,51,50,0,0,101
7,1558,1819,1715,2006,81,70,64,53,304,6,11,0,0,0,0,11,0,53,64
5,1306,1401,1330,1659,55,60,44,36,303,3,8,0,0,6,0,0,0,25,31
4,1007,1252,1230,668,165,155,132,12,946,10,23,0,0,12,0,10,0,0,22
1,1512,1645,1625,4889,93,92,60,19,433,5,28,0,0,19,0,1,0,0,20
2,1726,2038,2012,1127,312,292,293,6,1887,5,14,0,0,0,0,20,0,6,26
3,658,805,700,4660,67,60,46,58,227,3,18,0,0,58,0,7,0,0,65
7,1708,1805,1655,40,57,55,40,68,239,4,13,0,0,7,0,2,0,61,70
3,1253,1355,1336,1839,62,57,34,14,205,7,21,0,0,14,0,5,0,0,19
3,1642,1925,1900,24,163,145,131,7,806,4,28,0,0,0,0,18,0,7,25
1,1142,1339,1254,5831,57,56,28,44,137,6,23,0,0,0,0,0,0,45,45
6,1448,1803,1739,1421,375,364,362,13,2401,7,6,0,0,13,0,11,0,0,24
7,1501,1730,1700,1094,149,145,134,26,920,4,11,0,0,14,0,4,0,12,30
5,1429,1536,1455,4188,127,145,112,59,761,3,12,0,0,41,0,0,0,0,41
5,2236,7,2330,2493,211,195,179,21,1235,19,13,0,0,0,0,16,0,21,37
5,1517,1632,1605,179,75,65,52,17,236,3,20,0,0,0,0,10,0,17,27
3,1123,1218,1150,2196,55,60,35,33,197,6,14,0,0,0,0,0,0,28,28
5,1718,2312,2155,476,294,225,192,8,1391,11,91,0,0,8,0,69,0,0,77
2,1937,2236,2216,356,119,126,103,27,794,4,12,0,0,20,0,0,0,0,20
3,1606,1848,1810,1161,162,160,149,36,1034,5,8,0,0,36,0,2,0,0,38
7,1123,1209,1142,3339,46,52,26,33,103,3,17,0,0,27,0,0,0,0,27
7,1744,1924,1835,369,100,90,78,39,447,4,18,0,0,0,0,10,0,39,49
7,2002,2043,1930,5952,101,97,58,69,286,4,39,0,0,0,0,0,0,73,73
5,2000,2154,2134,1614,114,109,79,15,573,9,26,0,0,0,0,5,0,15,20
3,1304,1417,1335,4622,73,70,47,39,187,10,16,0,0,0,0,3,0,39,42
4,1523,1620,1601,3866,117,111,87,13,590,12,18,0,0,13,0,6,0,0,19
4,1749,1945,1904,663,236,244,214,49,1476,9,13,0,0,41,0,0,0,0,41
3,1136,1718,1610,1456,222,214,194,60,1515,4,24,0,0,0,0,17,0,51,68
5,1602,1819,1545,5816,137,89,92,106,403,29,16,0,0,0,0,154,0,0,154
6,1234,1651,1620,3263,137,135,114,29,843,6,17,0,0,14,0,2,0,15,31
1,2019,2126,2015,1993,127,130,107,74,719,6,14,0,0,0,0,0,0,71,71
5,2014,2159,2110,2352,105,110,90,54,688,4,11,0,0,0,0,0,0,49,49
7,1548,1708,1614,3935,80,74,59,48,347,12,9,0,0,54,0,0,0,0,54
1,1858,2119,2000,1136,141,145,121,83,920,5,15,0,0,18,0,0,0,61,79
3,1841,2113,2000,4900,152,120,81,41,544,9,62,0,0,0,0,72,0,1,73
5,1634,1834,1735,1827,240,225,217,44,1431,8,15,0,0,14,0,15,0,30,59
6,1422,2118,2050,1463,236,230,213,22,1772,4,19,0,0,16,0,6,0,6,28
7,2053,356,45,1099,243,260,223,208,2106,5,15,0,0,0,0,0,0,191,191
5,1636,1745,1625,3850,69,70,47,81,309,11,11,0,0,6,0,0,0,74,80
4,1539,1741,1710,1228,122,125,96,34,585,11,15,0,0,0,0,31,0,0,31
1,1334,1510,1439,1730,96,91,70,26,443,15,11,0,0,0,0,5,0,26,31
4,1510,1618,1435,1402,68,70,47,105,236,5,16,0,0,1,0,0,0,102,103
2,1408,1736,1642,646,148,147,91,53,719,5,52,0,0,0,0,35,0,19,54
5,1946,2054,2029,404,68,64,42,21,224,5,21,0,0,0,0,4,0,21,25
1,2014,2219,2051,827,125,116,85,79,547,13,27,0,0,22,0,9,0,57,88
6,1956,2049,2025,5420,53,48,29,19,109,6,18,0,0,0,0,5,0,19,24
4,1151,1208,1114,169,77,85,62,62,296,6,9,0,0,0,0,0,0,54,54
4,959,1124,1020,3890,85,110,71,89,410,3,11,0,0,64,0,0,0,0,64
4,2024,2252,2230,438,88,85,66,19,472,7,15,0,0,9,0,5,0,8,22
7,1857,1936,1755,5492,39,42,23,104,77,5,11,0,0,0,0,101,0,0,101
5,1253,1455,1440,1475,122,130,106,23,834,6,10,0,0,2,0,0,0,13,15
2,2003,2116,2054,3285,73,64,40,13,181,5,28,0,0,0,13,9,0,0,22
2,1540,1555,1500,3980,75,85,56,65,286,6,13,0,0,0,0,55,0,0,55
7,954,1223,1203,508,149,138,116,9,761,6,27,0,0,9,0,11,0,0,20
7,1309,1410,1330,3407,61,70,45,49,282,6,10,0,0,40,0,0,0,0,40
5,1506,1624,1525,903,78,80,55,61,337,3,20,0,0,5,0,0,0,54,59
7,1542,1746,1615,12,64,65,46,92,271,5,13,0,0,2,0,0,0,89,91
2,2101,2201,1700,1553,60,75,42,316,236,5,13,0,0,171,0,0,0,130,301
6,1335,1459,1410,179,84,85,72,50,480,3,9,0,0,0,48,0,0,1,49
3,741,906,850,759,145,140,114,11,678,6,25,0,0,10,0,5,0,1,16
6,1602,1802,1720,1996,120,135,109,57,829,4,7,0,0,9,0,0,0,33,42
3,2056,2358,2245,2293,182,200,169,91,1263,3,10,0,0,0,0,0,0,73,73
1,1837,2130,2100,730,113,114,94,31,622,5,14,0,0,30,0,0,0,0,30
1,1840,2014,1910,4657,94,110,68,80,416,3,23,0,0,0,0,0,0,64,64
3,1821,2133,2025,536,132,135,115,71,907,5,12,0,0,68,0,0,0,0,68
3,1036,1153,1125,179,137,140,120,31,737,4,13,0,0,0,0,0,0,28,28
3,2006,2128,2109,639,82,75,52,12,325,7,23,0,0,11,0,7,0,1,19
5,2136,2232,2150,4347,56,40,20,26,67,7,29,0,0,0,0,19,0,23,42
5,2013,2119,2055,2805,126,115,113,13,641,5,8,0,0,24,0,0,0,0,24
5,1827,1855,1835,2877,88,90,75,22,451,3,10,0,0,14,0,0,0,6,20
1,1154,1655,1435,1299,301,180,170,19,1090,17,114,0,0,19,0,121,0,0,140
7,2209,129,2356,1549,380,381,354,94,2378,5,21,0,0,93,0,0,0,0,93
7,927,1056,1040,692,89,90,76,17,461,4,9,0,0,11,0,0,0,5,16
2,1747,2225,2150,2226,218,200,184,17,1372,14,20,0,0,0,0,19,0,16,35
3,2010,2141,2120,2624,91,80,57,10,373,25,9,0,0,6,0,11,0,4,21
5,1927,2218,2155,45,111,120,93,32,781,5,13,0,0,8,0,0,0,15,23
1,842,1218,1159,785,216,209,191,12,1547,5,20,0,0,12,0,7,0,0,19
1,1607,1718,1601,4071,131,116,97,62,626,3,31,0,0,0,77,0,0,0,77
2,1737,1912,1615,3526,95,70,59,152,247,4,32,0,0,0,3,25,0,149,177
7,2104,2212,2120,1665,188,190,162,54,1171,4,22,0,0,16,0,0,0,36,52
1,1609,1747,1730,1577,98,100,84,19,453,4,10,0,0,0,0,0,0,17,17
3,1334,1820,1750,1621,166,160,143,24,1099,3,20,0,0,0,0,6,0,24,30
5,1014,1850,1810,2,336,340,301,44,2475,9,26,0,0,0,0,40,0,0,40
6,1444,1627,1521,806,103,81,70,44,337,9,24,0,0,0,0,66,0,0,66
2,1637,1806,1555,2424,89,65,40,107,247,37,12,0,0,0,36,24,0,71,131
2,1541,1654,1610,3774,73,75,54,46,304,9,10,0,0,1,0,0,0,43,44
4,1804,1924,1850,3770,80,85,57,39,364,13,10,0,0,7,0,0,0,27,34
1,2218,19,2355,959,121,115,87,18,631,5,29,0,0,0,0,6,0,18,24
1,1231,1343,1320,3406,72,75,61,26,328,4,7,0,0,0,0,0,0,23,23
1,1202,1401,1330,1317,59,60,46,32,284,3,10,0,0,0,0,0,0,31,31
6,701,812,755,5781,71,65,52,11,207,5,14,0,0,17,0,0,0,0,17
1,1632,1926,1845,1930,174,190,154,57,1258,6,14,0,0,20,0,0,0,21,41
5,1143,1258,1015,5824,75,55,47,143,109,7,21,0,0,0,0,163,0,0,163
7,2232,15,2245,4879,103,110,77,97,478,6,20,0,0,0,28,0,0,62,90
1,1629,1903,1759,617,274,269,256,59,1726,5,13,0,0,7,0,5,0,52,64
1,1601,1845,1747,81,164,177,131,71,1069,3,30,0,0,58,0,0,0,0,58
1,1134,1300,1243,1075,86,93,54,24,288,4,28,0,0,17,0,0,0,0,17
7,1740,1855,1715,1505,195,185,180,90,1171,3,12,0,0,90,0,10,0,0,100
7,1607,1701,1645,33,54,55,43,17,276,2,9,0,0,4,0,0,0,12,16
2,1751,1956,1725,4233,185,120,106,86,528,34,45,0,0,0,0,76,0,75,151
6,1104,1407,1352,177,363,380,343,32,2704,4,16,0,0,0,0,0,0,15,15
1,1031,1141,1115,3792,70,70,51,26,281,11,8,0,0,4,0,0,0,22,26
2,1751,2123,2055,3597,152,145,127,21,927,5,20,0,0,4,0,7,0,17,28
4,1103,1115,1045,2003,72,70,58,28,321,4,10,0,0,0,0,2,0,28,30
1,2112,2221,2045,1274,129,115,90,82,629,4,35,0,0,0,0,14,0,82,96
1,1151,1437,1354,1504,166,174,128,51,1011,27,11,0,0,25,0,0,0,18,43
2,1228,1334,1308,1597,66,78,45,38,290,3,18,0,0,0,0,0,0,26,26
2,2243,2359,2143,4513,76,73,50,133,331,3,23,0,0,0,133,3,0,0,136
4,1751,1902,1839,1537,71,74,47,26,227,9,15,0,0,23,0,0,0,0,23
7,2106,2235,2215,199,89,78,56,9,258,6,27,0,0,0,0,11,0,9,20
4,1850,2052,1949,1539,182,184,146,65,1005,21,15,0,0,0,0,0,0,63,63
5,1617,1717,1645,1828,60,65,49,37,281,3,8,0,0,10,0,0,0,22,32
2,2120,2240,1900,293,80,85,46,225,267,6,28,0,0,0,220,0,0,0,220
5,2125,2159,2144,378,34,29,22,10,102,5,7,0,0,0,0,0,0,15,15
1,1927,2352,2245,762,205,195,187,57,1389,6,12,0,0,0,0,23,0,44,67
5,1505,1700,1635,885,295,285,263,15,1946,4,28,0,0,15,0,10,0,0,25
5,2116,2309,2220,4832,113,120,79,56,501,11,23,0,0,25,0,0,0,24,49
2,710,724,700,4120,74,75,49,25,224,8,17,0,0,24,0,0,0,0,24
7,2123,14,2015,1150,231,140,121,148,765,4,106,0,0,0,86,91,0,62,239
4,1745,1934,1905,439,229,233,212,33,1491,6,11,0,0,0,0,0,0,29,29
3,2306,250,110,2404,164,155,141,91,1217,8,15,0,0,91,0,9,0,0,100
7,2125,2218,1758,1538,113,118,85,265,626,11,17,0,0,0,0,0,0,260,260
3,1038,1246,1213,4788,128,141,105,46,852,2,21,0,0,33,0,0,0,0,33
4,1226,1827,1715,582,241,235,206,66,1660,14,21,0,0,54,0,6,0,12,72
7,2024,2136,2115,4574,132,135,110,24,743,4,18,0,0,8,0,0,0,13,21
4,1604,2016,1855,4503,192,145,132,34,865,29,31,0,0,0,0,47,0,34,81
7,1928,2018,1851,4685,50,56,38,93,200,2,10,0,0,87,0,0,0,0,87
6,2022,2144,2111,639,82,77,62,28,325,5,15,0,0,0,0,5,0,28,33
4,1334,1449,1410,3936,75,65,43,29,236,7,25,0,0,0,0,34,0,5,39
4,1321,2110,2031,52,289,298,271,48,2367,2,16,0,0,0,0,39,0,0,39
6,1531,2122,2048,900,231,219,191,22,1589,14,26,0,0,0,0,12,0,22,34
4,2012,2208,2036,693,176,156,122,72,733,5,49,0,0,0,0,20,0,72,92
4,1649,1805,1745,4237,76,65,49,9,215,2,25,0,0,0,0,11,0,9,20
6,1637,1937,1853,197,240,213,203,17,1449,4,33,0,0,0,2,27,0,15,44
7,2021,2209,2140,2871,168,175,146,36,1024,6,16,0,0,10,0,0,0,19,29
6,2345,127,2221,568,282,291,264,195,2039,3,15,0,0,186,0,0,0,0,186
4,1809,1922,1907,6497,73,76,54,18,308,4,15,0,0,0,0,0,0,15,15
7,2008,2330,2235,3930,142,145,128,58,948,6,8,0,0,0,0,0,0,55,55
1,1900,2004,1921,1221,184,192,167,51,1155,7,10,0,0,0,0,0,0,43,43
