administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
10,1559.75,1,7.0,41,1663.761905,0.004347826,0.015942029,13.63463318,0.0,5,1,1,1,2,2,0,1
4,91.0,1,188.0,160,2418.52904,0.004878049,0.017369338,0.58275,0.0,6,2,6,1,6,2,0,0
0,0.0,0,0.0,21,263.0,0.00952381,0.030952381,0.0,0.0,5,2,6,1,3,2,0,0
8,144.5,4,181.7222222,52,2826.790048,0.007258065,0.030060764,0.0,0.0,6,3,2,3,13,2,1,0
3,49.4,0,0.0,176,6847.736667,0.003370787,0.011516854,20.44064077,0.0,0,2,4,9,4,2,0,0
6,71.2,0,0.0,101,3800.089234,0.003883495,0.024032278,3.179063602,0.0,7,1,1,3,1,2,0,1
2,37.5,0,0.0,70,6384.366987,0.016666667,0.027790836,0.0,0.0,7,1,1,3,8,2,0,1
0,0.0,0,0.0,3,402.0,0.0,0.066666667,0.0,0.0,7,4,2,3,2,2,0,1
8,69.83333333,1,157.0,45,901.9166667,0.007189542,0.02627451,7.802611111,0.0,6,2,2,1,6,2,0,0
0,0.0,0,0.0,42,772.625,0.004761905,0.019047619,0.0,0.0,1,2,2,1,2,2,0,0
0,0.0,0,0.0,48,4293.833333,0.008333333,0.034166667,0.0,0.0,7,2,1,1,2,0,1,0
0,0.0,3,121.25,89,3296.602091,0.00326087,0.017287492,0.0,0.0,1,1,1,4,2,2,0,0
3,29.75,0,0.0,12,398.9803922,0.0,0.005555556,50.51764193,0.0,7,2,2,2,2,0,0,1
0,0.0,1,105.8,44,868.1636364,0.0,0.036803966,9.550627398,0.0,9,2,6,4,2,2,0,0
3,89.25,0,0.0,8,67.85,0.018181818,0.033333333,0.0,0.0,4,2,2,8,1,2,0,1
0,0.0,0,0.0,17,295.0,0.011764706,0.052941176,0.0,0.8,6,2,2,2,6,2,0,0
0,0.0,0,0.0,25,438.075,0.008,0.024698413,0.0,0.6,6,1,1,3,3,2,0,0
10,527.0,3,213.0,26,994.8222222,0.0,0.00344086,0.0,0.0,6,3,2,1,2,2,0,0
0,0.0,0,0.0,2,9.0,0.0,0.05,0.0,0.0,1,3,2,3,10,0,0,0
6,167.0,0,0.0,71,1445.458333,0.004054054,0.013963964,12.30811748,0.0,7,3,2,1,10,2,0,1
5,91.0,2,232.8,246,9227.371429,0.006425703,0.024959839,0.0,0.0,8,4,1,4,3,2,1,0
0,0.0,0,0.0,3,16.0,0.033333333,0.1,0.0,0.0,5,2,6,1,3,2,0,0
9,74.33333333,1,419.0,63,2717.327381,0.002857143,0.012857143,0.0,0.0,5,2,2,3,2,2,1,0
0,0.0,0,0.0,2,247.0,0.0,0.1,0.0,0.0,6,1,1,1,1,2,0,0
2,23.0,0,0.0,22,335.6666667,0.0,0.011904762,0.0,0.0,6,2,2,1,2,0,1,0
0,0.0,0,0.0,8,497.25,0.016666667,0.025,0.0,0.0,1,1,8,3,1,2,1,0
0,0.0,0,0.0,8,257.4,0.0,0.028571429,0.0,0.0,3,2,2,1,1,2,1,0
2,149.5,0,0.0,6,326.0,0.0,0.014285714,0.0,0.0,1,1,1,1,2,0,0,1
0,0.0,0,0.0,5,102.0,0.0,0.01,0.0,0.0,6,2,2,9,4,2,0,0
0,0.0,0,0.0,23,566.8,0.0,0.007971014,0.0,0.0,7,3,2,1,13,2,0,0
0,0.0,0,0.0,72,2304.15,0.008450704,0.020355466,3.178183427,0.0,7,3,2,1,2,2,0,1
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.2,6,2,2,3,1,2,0,0
0,0.0,0,0.0,15,1298.5,0.026666667,0.04,0.0,0.0,5,3,2,8,1,2,0,0
2,103.3,0,0.0,38,1649.766667,0.0,0.011965812,0.0,0.0,8,1,1,3,3,2,0,0
0,0.0,0,0.0,3,12.0,0.0,0.066666667,0.0,0.0,5,2,2,1,3,2,0,0
1,57.5,0,0.0,23,914.3333333,0.0,0.008695652,23.18305163,0.0,1,4,5,1,8,0,1,1
6,106.18,2,115.8,32,518.4433333,0.001960784,0.014215686,0.0,0.0,0,3,2,6,4,2,0,0
0,0.0,0,0.0,89,2924.432937,0.006741573,0.024478493,0.0,0.0,7,2,2,1,10,2,0,1
5,36.33333333,3,53.0,22,406.0,0.002564103,0.013461538,0.0,0.0,5,4,1,1,1,2,0,0
8,29.5,0,0.0,89,6770.274267,0.006315789,0.030125313,0.0,0.0,5,2,2,3,1,2,0,0
4,114.3333333,0,0.0,55,1247.357143,0.001886792,0.010691824,0.0,0.0,6,3,2,3,4,2,1,0
1,73.0,0,0.0,23,1280.45,0.0,0.008695652,36.54680355,0.0,1,2,4,1,2,0,0,1
6,315.1666667,1,85.0,10,402.8055556,0.014285714,0.014285714,0.0,0.0,1,3,2,2,2,0,0,1
0,0.0,0,0.0,8,428.5,0.025,0.0375,0.0,0.0,1,2,2,1,2,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,1,2,9,2,2,0,0
3,30.0,0,0.0,23,625.3,0.016666667,0.026388889,0.0,0.0,1,2,2,3,3,2,0,0
5,39.83333333,0,0.0,34,2348.8125,0.02,0.055166667,0.0,0.0,1,2,2,3,1,2,0,0
0,0.0,0,0.0,15,728.2,0.0,0.023076923,31.22,0.0,6,3,2,8,4,2,0,1
0,0.0,0,0.0,4,126.5,0.016666667,0.091666667,0.0,0.0,5,2,5,3,2,2,1,0
0,0.0,4,102.0,93,2835.417641,0.00754386,0.037316087,0.0,0.0,1,2,2,4,1,2,0,0
0,0.0,0,0.0,15,139.8333333,0.026666667,0.053333333,0.0,0.0,5,2,2,6,1,2,0,0
3,112.75,6,287.5,27,1491.5,0.013968254,0.021326007,5.772982827,0.0,7,1,1,1,2,2,0,0
0,0.0,0,0.0,6,91.0,0.0,0.033333333,0.0,0.6,6,2,2,1,13,2,0,0
3,60.73333333,0,0.0,27,696.9,0.0,0.014814815,0.0,0.0,9,2,2,6,4,2,0,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,7,2,2,1,13,2,0,0
0,0.0,2,386.0,36,1609.939744,0.0,0.009323308,12.50325678,0.0,7,2,2,3,3,2,0,1
0,0.0,0,0.0,12,274.75,0.0,0.030555556,0.0,0.0,7,2,2,1,1,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,1,2,0,0,0
0,0.0,0,0.0,19,696.875,0.010526316,0.035087719,0.0,0.0,1,1,2,4,2,2,0,0
1,4.0,0,0.0,8,244.0,0.02,0.04,15.45198077,0.0,9,2,4,1,1,2,0,1
0,0.0,0,0.0,10,109.1666667,0.0,0.016666667,0.0,0.0,7,3,2,1,3,2,0,0
8,133.35,2,383.8,14,552.48,0.005263158,0.016140351,20.33155364,0.0,0,1,1,1,6,2,0,0
0,0.0,0,0.0,5,54.5,0.0,0.04,0.0,0.0,1,2,5,1,2,0,0,0
0,0.0,0,0.0,26,710.0,0.003846154,0.017521368,0.0,0.0,0,3,3,4,4,2,0,0
1,159.2,0,0.0,21,526.5,0.0,0.009090909,0.0,0.0,0,3,2,1,1,2,1,0
0,0.0,0,0.0,23,836.5,0.0,0.013043478,0.0,0.0,7,3,2,3,2,2,0,0
8,388.7916667,1,944.75,17,1464.416667,0.019047619,0.034920635,0.0,0.0,7,1,1,4,3,2,0,0
4,33.91666667,4,785.875,251,9297.575489,0.011608301,0.027881156,0.0,0.0,7,2,2,1,2,2,0,0
0,0.0,0,0.0,46,2425.083333,0.010869565,0.027681159,0.0,0.6,6,1,1,3,2,2,0,0
0,0.0,0,0.0,28,2524.0,0.008928571,0.051785714,0.0,0.0,6,2,2,1,3,2,1,0
0,0.0,0,0.0,5,273.5,0.0,0.05,0.0,0.0,6,2,2,6,1,2,0,0
0,0.0,0,0.0,40,952.9666667,0.001666667,0.016666667,0.0,0.0,5,1,1,2,2,2,0,0
3,184.6888889,0,0.0,129,7669.250794,0.0,0.009135204,0.0,0.0,5,2,2,8,13,2,0,0
0,0.0,0,0.0,51,874.4047619,0.008,0.0345,0.0,0.0,7,2,2,7,2,2,0,0
1,13.0,0,0.0,19,614.9444444,0.0,0.022105263,0.0,0.0,5,3,2,3,3,2,0,0
4,52.5,0,0.0,12,234.4,0.0,0.013333333,0.0,0.0,8,2,2,1,2,0,0,0
0,0.0,0,0.0,16,190.75,0.0,0.01875,0.0,0.0,6,2,2,1,4,2,0,0
2,26.0,0,0.0,38,1689.708333,0.0125,0.0295,0.0,0.0,7,2,2,1,13,2,0,0
8,463.75,4,337.5,157,6123.741494,0.007198364,0.019816374,0.0,0.0,7,2,2,7,2,2,1,1
2,67.5,0,0.0,10,268.0,0.0,0.018181818,59.51850423,0.0,1,2,2,1,2,0,0,1
0,0.0,0,0.0,30,2759.833333,0.025,0.064880952,0.0,0.0,6,2,2,6,13,2,0,0
3,82.6,0,0.0,1,16.2,0.0,0.05,0.0,0.0,7,2,2,9,2,0,0,0
0,0.0,0,0.0,6,1566.5,0.05,0.066666667,0.0,0.2,2,1,1,1,3,2,0,0
1,19.0,0,0.0,4,51.5,0.05,0.1,0.0,0.0,7,3,2,6,13,2,0,0
0,0.0,0,0.0,6,83.5,0.0,0.066666667,0.0,0.0,7,1,1,3,10,2,0,0
0,0.0,4,14.0,8,284.7,0.016666667,0.047222222,0.0,0.0,7,3,2,7,2,2,0,1
1,123.0,0,0.0,7,181.5,0.0,0.025,64.7325,0.0,5,2,2,1,2,0,1,1
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,7,1,1,1,3,2,0,0
1,41.0,0,0.0,9,314.9,0.0,0.04,0.0,0.0,5,1,1,6,9,0,1,0
1,20.0,0,0.0,20,219.5,0.12,0.129761905,0.0,0.8,6,3,2,1,13,2,0,0
0,0.0,0,0.0,5,117.75,0.0,0.04,0.0,0.0,1,1,1,1,2,2,0,0
1,32.75,0,0.0,24,553.8333333,0.0,0.024,8.958652232,0.0,1,2,2,1,2,2,0,0
0,0.0,0,0.0,14,429.9166667,0.014285714,0.033333333,0.0,0.0,7,1,8,4,11,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,1,1,2,2,0,0
0,0.0,0,0.0,6,65.66666667,0.066666667,0.1,0.0,0.0,6,2,2,2,3,2,0,0
0,0.0,0,0.0,13,979.0833333,0.0,0.006060606,0.0,0.0,1,3,2,6,2,0,1,0
0,0.0,0,0.0,2,2.666666667,0.05,0.14,0.0,0.0,2,3,2,2,4,2,0,0
0,0.0,0,0.0,29,1155.5,0.05862069,0.095402299,0.0,0.8,6,2,2,1,13,2,0,0
12,238.4833333,0,0.0,13,269.2333333,0.0,0.01,0.0,0.0,1,2,10,1,3,0,0,0
8,105.0,1,24.5,70,5778.966667,0.005921856,0.023453364,0.0,0.0,7,2,2,1,8,2,1,0
0,0.0,0,0.0,12,281.5,0.016666667,0.020833333,0.0,0.0,6,2,4,7,4,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,3,2,3,1,2,0,0
3,50.0,0,0.0,13,796.0,0.0,0.013333333,0.0,0.0,5,2,2,5,2,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,1,1,3,3,2,0,0
0,0.0,0,0.0,3,36.0,0.0,0.066666667,0.0,0.0,6,2,7,3,11,2,1,0
3,226.9545455,0,0.0,57,4895.022989,0.003333333,0.023321256,0.0,0.0,6,2,2,1,13,2,0,0
3,81.33333333,1,32.5,17,733.5,0.0,0.002631579,0.0,0.0,1,2,7,9,10,2,1,0
0,0.0,0,0.0,7,337.5,0.028571429,0.023809524,0.0,0.4,2,4,1,3,3,2,0,0
11,250.25,0,0.0,169,8276.292565,0.002406417,0.016051967,8.174728678,0.0,7,4,1,1,8,2,1,0
4,75.5,0,0.0,10,158.9733333,0.023076923,0.038461538,20.65287956,0.0,8,1,1,3,2,2,1,1
0,0.0,0,0.0,2,0.0,0.0,0.2,0.0,0.8,6,3,2,3,13,2,0,0
0,0.0,0,0.0,5,75.5,0.02,0.013333333,0.0,0.0,5,1,1,2,9,2,1,0
11,228.0277778,1,32.0,17,457.7957265,0.007258065,0.044351348,0.0,0.0,5,1,2,9,8,2,0,0
2,139.0,1,20.0,31,960.8333333,0.007843137,0.025,0.0,0.0,6,1,1,3,4,2,1,0
0,0.0,0,0.0,6,387.0,0.133333333,0.166666667,0.0,0.0,6,2,2,3,3,2,0,0
2,196.6,0,0.0,0,0.0,0.0,0.033333333,0.0,0.0,7,3,2,9,5,0,1,0
0,0.0,0,0.0,2,301.0,0.0,0.033333333,0.0,0.0,7,1,1,1,3,2,0,0
3,202.1333333,0,0.0,23,721.1833333,0.0,0.008,0.0,0.0,9,1,1,1,2,0,0,0
0,0.0,0,0.0,23,347.8522727,0.008695652,0.030434783,0.0,0.0,7,2,2,1,3,2,0,0
0,0.0,0,0.0,14,275.1666667,0.0,0.021428571,0.0,0.0,7,4,2,6,3,2,0,0
3,51.5,0,0.0,21,1623.5,0.0,0.005,49.3886,0.6,6,2,4,2,3,0,0,1
0,0.0,0,0.0,19,346.1333333,0.0,0.039473684,0.0,0.0,0,2,2,1,3,2,0,0
0,0.0,0,0.0,29,617.5,0.006896552,0.01954023,0.0,0.0,5,2,2,3,10,2,0,0
4,133.5833333,2,64.0,67,1222.470924,0.014414414,0.025810811,6.094324324,0.0,6,3,2,2,4,2,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,1,3,2,0,0
1,4.0,0,0.0,19,760.25,0.0,0.011764706,33.788,0.0,6,1,2,1,3,0,0,1
1,43.0,0,0.0,43,1223.347222,0.0,0.004545455,0.0,0.0,5,1,1,3,2,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,3,3,1,1,2,0,0
4,91.0,0,0.0,4,61.0,0.0,0.033333333,0.0,0.0,6,2,2,1,13,2,0,0
0,0.0,0,0.0,2,24.0,0.0,0.1,0.0,0.0,5,2,6,1,2,2,0,0
0,0.0,0,0.0,3,65.0,0.1,0.111111111,0.0,0.0,6,3,2,1,3,2,0,0
0,0.0,0,0.0,4,156.5,0.0,0.05,0.0,0.0,1,1,8,1,6,0,0,0
0,0.0,0,0.0,9,339.5,0.0,0.013888889,0.0,0.0,1,1,2,3,2,0,1,0
0,0.0,1,62.5,67,2876.441667,0.015196078,0.027326203,0.0,0.0,1,2,2,1,1,2,0,0
0,0.0,0,0.0,10,761.75,0.022222222,0.022222222,0.0,0.0,7,3,2,3,2,2,1,0
0,0.0,0,0.0,19,517.0,0.010526316,0.026315789,0.0,0.0,1,4,1,7,1,2,1,0
0,0.0,0,0.0,33,2861.966667,0.0,0.034375,0.0,0.0,7,2,2,9,2,2,0,0
3,224.0,2,42.0,132,5098.75498,0.010632603,0.014962157,2.209003373,0.0,7,1,2,1,2,2,0,1
4,20.0,0,0.0,34,461.2333333,0.0,0.022685185,0.0,0.0,3,2,4,1,4,2,1,0
1,28.2,0,0.0,35,942.6879221,0.017142857,0.035442177,8.435206908,0.0,9,1,1,1,2,2,1,0
4,49.3,0,0.0,12,524.9692308,0.0,0.0125,0.0,0.0,9,2,2,5,2,0,0,0
1,27.5,0,0.0,11,243.6666667,0.0,0.018181818,0.0,0.0,5,3,2,1,3,2,0,0
6,374.0,0,0.0,83,791.9559524,0.013636364,0.025536616,0.0,0.6,6,3,2,1,1,2,0,0
0,0.0,0,0.0,13,238.1666667,0.0,0.007692308,0.0,0.0,5,2,2,6,2,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,4,3,3,2,0,0
2,148.0,0,0.0,9,416.6666667,0.0,0.004545455,0.0,0.0,5,3,2,6,2,0,1,0
12,150.1333333,0,0.0,17,231.0,0.016,0.039333333,0.0,0.0,9,3,2,3,3,2,0,0
0,0.0,0,0.0,1,0.0,0.0,0.2,0.0,0.2,6,2,2,6,1,2,0,0
0,0.0,0,0.0,15,314.5,0.0,0.013333333,0.0,0.0,1,8,13,9,20,1,0,0
6,75.5,0,0.0,3,66.05,0.0,0.022222222,21.47142017,0.0,0,2,2,7,6,2,0,1
3,20.5,0,0.0,38,1806.558333,0.005128205,0.026495726,7.150073241,0.0,7,2,2,6,13,2,0,0
0,0.0,0,0.0,8,232.0,0.0,0.025,0.0,0.0,3,1,2,1,2,2,1,0
8,335.875,2,75.25,18,1494.125,0.0,0.022,12.60913229,0.0,7,2,2,9,10,2,0,1
0,0.0,0,0.0,37,1643.435516,0.005555556,0.032271242,2.188718519,0.0,5,2,4,3,2,2,1,1
0,0.0,2,39.66666667,89,3509.130952,0.005617978,0.015248796,42.8662809,0.0,6,2,4,3,6,2,1,0
3,44.75,0,0.0,7,102.0,0.066666667,0.074074074,0.0,0.4,6,3,2,2,13,2,0,0
0,0.0,0,0.0,7,228.5,0.028571429,0.023809524,0.0,0.0,1,3,2,6,1,2,0,0
0,0.0,0,0.0,1,35.25,0.0,0.066666667,0.0,0.0,7,1,1,3,2,2,0,0
2,20.0,0,0.0,16,214.8333333,0.0,0.022222222,0.0,0.0,2,2,2,1,6,2,0,0
3,48.0,0,0.0,41,506.7166667,0.004444444,0.013968254,10.48533333,0.0,6,2,2,2,3,2,0,0
0,0.0,0,0.0,91,4766.021032,0.0,0.009213483,0.0,0.0,1,2,2,1,2,0,0,0
5,943.0,2,16.0,7,935.6666667,0.0,0.0375,0.0,0.0,7,2,2,3,6,2,1,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,4,1,2,0,0
3,101.0,0,0.0,7,441.0,0.02,0.04,0.0,0.0,6,2,5,4,4,2,0,0
3,150.0,0,0.0,42,1722.5,0.0,0.01037037,0.0,0.0,6,2,2,4,2,2,0,0
3,34.83333333,0,0.0,30,709.8333333,0.026666667,0.046666667,0.0,0.0,5,1,1,2,1,2,1,0
0,0.0,0,0.0,2,0.0,0.066666667,0.133333333,0.0,0.0,6,2,2,2,4,2,1,0
2,93.0,2,221.0,41,716.7916667,0.008888889,0.041481481,0.0,0.0,7,2,2,3,2,2,0,0
0,0.0,0,0.0,10,594.0,0.0,0.031666667,0.0,0.0,1,2,2,1,2,2,0,0
8,111.0,0,0.0,32,1206.833333,0.005263158,0.014473684,19.27621155,0.0,7,2,2,1,2,2,0,1
2,13.0,0,0.0,17,296.2333333,0.0125,0.029166667,0.0,0.0,6,1,1,2,3,2,1,0
8,192.4333333,2,53.4,45,1372.875238,0.004166667,0.00625,0.0,0.0,9,4,1,1,3,0,0,0
0,0.0,0,0.0,6,0.0,0.2,0.2,0.0,0.0,7,1,8,4,1,2,0,0
0,0.0,2,18.0,1,46.0,0.0,0.066666667,0.0,0.0,5,2,2,7,10,2,0,0
4,99.5,0,0.0,16,315.1666667,0.0,0.016666667,12.53314286,0.0,5,1,1,6,3,2,0,1
12,263.46,7,145.0,71,1683.744444,0.004878049,0.016666667,42.14163315,0.0,8,2,10,1,4,2,0,0
0,0.0,2,183.0,16,866.4166667,0.0,0.004444444,0.0,0.0,7,4,1,3,3,2,1,0
2,128.8,2,49.3,13,700.55,0.0,0.005882353,0.0,0.0,3,2,2,6,2,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,7,1,2,0,0
0,0.0,0,0.0,8,221.5,0.0,0.00625,0.0,0.0,1,1,1,1,2,0,0,0
1,4.0,0,0.0,8,227.1,0.022222222,0.066666667,0.0,0.0,0,2,2,3,13,2,0,0
0,0.0,2,162.5,49,572.061039,0.004,0.027944444,0.0,0.0,1,2,2,1,6,2,0,0
1,73.6,1,31.2,52,1761.156667,0.003703704,0.018312757,0.0,0.0,9,2,2,1,1,2,0,0
10,363.3333333,0,0.0,59,2012.900794,0.001538462,0.011431235,54.65714872,0.0,6,1,5,1,4,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,2,1,1,1,3,2,0,0
2,7.0,0,0.0,20,454.9166667,0.009090909,0.025757576,0.0,0.0,7,2,2,1,10,2,0,0
0,0.0,0,0.0,7,432.0,0.0,0.014285714,270.7846931,0.0,7,2,4,1,8,0,0,1
2,64.75,0,0.0,44,1157.97619,0.0,0.013953488,0.0,0.0,7,2,2,1,10,2,0,0
3,152.6,0,0.0,28,608.8833333,0.009375,0.03125,19.82770888,0.0,3,2,2,7,13,2,0,1
1,44.5,0,0.0,18,519.5,0.0,0.035,20.394,0.0,6,2,2,7,13,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,2,2,2,3,2,0,0
7,119.0,0,0.0,67,2421.060623,0.0,0.005379499,0.902835681,0.0,6,2,2,3,2,2,0,0
3,37.0,1,9.0,17,1075.713095,0.011111111,0.034920635,0.0,0.0,6,3,2,1,2,2,1,0
1,9.0,0,0.0,11,467.0,0.0,0.02,79.182,0.0,6,2,4,1,1,2,0,1
16,932.7971429,0,0.0,40,991.7155466,0.008888889,0.011659808,0.0,0.0,9,1,2,1,1,2,0,0
0,0.0,0,0.0,6,85.75,0.0,0.05,0.0,0.0,7,2,4,1,2,2,0,0
1,75.0,4,250.6666667,44,1679.833333,0.0,0.001086957,45.8293144,0.0,5,2,2,1,2,0,1,1
0,0.0,0,0.0,21,947.0,0.01,0.02,55.8486,0.0,6,2,2,1,5,0,1,1
10,511.5,4,164.0,73,2490.138095,0.0,0.010365854,30.09281343,0.0,5,2,2,7,2,2,0,0
0,0.0,0,0.0,6,50.0,0.033333333,0.066666667,0.0,0.0,6,2,5,6,4,2,0,0
0,0.0,1,12.0,57,2773.166667,0.015517241,0.050862069,8.325206897,0.0,6,2,2,4,6,2,0,0
1,16.25,0,0.0,34,456.525,0.006060606,0.03030303,0.0,0.0,7,1,1,4,1,2,1,0
0,0.0,0,0.0,7,162.25,0.071428571,0.09047619,0.0,0.0,1,2,2,3,3,2,0,0
4,73.5,0,0.0,24,663.4666667,0.002564103,0.004395604,0.0,0.0,5,3,2,1,1,2,0,0
0,0.0,0,0.0,31,516.4761905,0.006896552,0.018965517,0.0,0.0,6,3,2,3,13,2,1,0
2,87.5,0,0.0,29,1352.133333,0.0,0.025287356,34.60160214,0.0,7,3,2,6,2,2,1,1
3,49.33333333,2,346.1666667,9,194.3333333,0.0,0.002857143,0.0,0.6,6,2,2,1,2,2,0,0
4,28.5,0,0.0,20,500.5,0.0,0.029824561,0.0,0.0,7,4,1,2,1,2,1,0
0,0.0,0,0.0,2,13.0,0.1,0.1,0.0,0.0,5,1,1,2,1,2,1,0
1,19.0,0,0.0,22,525.2666667,0.0,0.007709751,0.0,0.0,5,3,2,7,1,2,0,0
0,0.0,0,0.0,40,694.0178571,0.005,0.0175,0.0,0.0,1,2,2,3,2,0,0,0
22,474.4764124,3,167.1428571,92,2324.820965,0.014613095,0.020072361,7.935285933,0.0,7,3,2,2,13,2,0,1
0,0.0,0,0.0,4,247.0,0.0,0.05,0.0,0.2,6,2,2,1,2,2,0,0
2,110.0,0,0.0,4,125.0,0.0,0.016666667,0.0,0.0,5,3,2,2,1,2,0,0
11,344.1,2,477.6,57,1475.608427,0.01641791,0.030868963,10.45977002,0.0,8,1,1,3,1,2,0,0
0,0.0,6,129.125,47,1117.642857,0.00754717,0.019339623,0.0,0.0,1,1,1,1,2,2,0,0
0,0.0,0,0.0,11,431.1666667,0.0,0.004545455,0.0,0.0,7,1,1,1,2,2,0,0
9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0.0,5,2,2,7,2,2,0,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,5,2,2,1,1,2,0,0
0,0.0,0,0.0,14,1539.0,0.015384615,0.030769231,0.0,0.0,6,2,10,2,2,2,0,0
2,214.6,3,34.4,1,165.2,0.0,0.033333333,0.0,0.0,3,2,2,7,2,2,0,0
8,452.5,0,0.0,30,643.4333333,0.0,0.019047619,0.0,0.0,8,1,1,9,2,2,0,0
0,0.0,0,0.0,19,422.8333333,0.010526316,0.045614035,0.0,0.0,5,2,2,1,3,2,0,0
0,0.0,0,0.0,66,1216.352121,0.0,0.0,62.853261,0.0,9,2,2,4,2,0,0,1
0,0.0,0,0.0,10,322.5,0.04,0.07,0.0,0.0,5,2,2,4,1,2,0,0
0,0.0,0,0.0,7,104.3333333,0.085714286,0.092857143,0.0,0.8,6,3,2,6,13,2,0,0
2,19.1,0,0.0,8,137.7,0.0,0.01,0.0,0.0,0,3,2,1,2,0,0,1
0,0.0,0,0.0,20,289.75,0.0,0.025,0.0,0.0,6,1,1,4,3,2,0,0
8,310.0666667,1,49.4,71,1441.974535,0.003013699,0.009218133,48.30461627,0.0,8,1,1,2,20,2,1,1
0,0.0,0,0.0,17,465.6666667,0.0,0.005098039,0.0,0.0,6,3,2,1,2,2,0,0
0,0.0,0,0.0,17,341.6666667,0.011764706,0.041176471,0.0,0.0,5,2,6,9,6,2,0,0
0,0.0,0,0.0,11,1160.0,0.0,0.018181818,20.60836364,0.0,6,2,2,1,4,0,0,1
0,0.0,1,78.0,108,8402.715986,0.008873457,0.019558305,0.0,0.0,7,3,2,2,13,2,0,0
0,0.0,0,0.0,5,331.3333333,0.053333333,0.096,0.0,0.0,6,2,10,3,4,2,0,0
1,21.2,0,0.0,21,836.1,0.0,0.004545455,0.0,0.0,8,2,4,9,4,0,0,0
0,0.0,1,56.0,17,1385.833333,0.005882353,0.017647059,39.85866667,0.0,5,2,2,1,2,2,0,1
0,0.0,0,0.0,79,4218.916667,0.012820513,0.028846154,0.0,0.0,1,2,4,7,1,2,0,0
7,42.25714286,0,0.0,124,4067.010247,0.009230769,0.022888335,6.709440135,0.0,7,2,2,3,2,2,0,1
0,0.0,0,0.0,18,230.1666667,0.033333333,0.038888889,0.0,0.0,1,2,2,1,1,2,0,0
11,212.7416667,3,104.0,71,1678.905125,0.0,0.016037881,8.600043095,0.0,5,3,2,8,13,2,1,0
4,124.0,0,0.0,3,165.0,0.0,0.033333333,0.0,0.0,6,2,6,4,1,2,0,0
2,53.5,0,0.0,20,559.3809524,0.0,0.01,0.0,1.0,6,2,2,1,4,0,1,0
3,39.0,0,0.0,30,940.8333333,0.012121212,0.024242424,0.0,0.0,5,1,8,3,3,2,0,0
0,0.0,0,0.0,10,314.75,0.006666667,0.046666667,0.0,0.0,7,4,2,9,3,2,0,0
2,68.6,0,0.0,10,279.7666667,0.0,0.033333333,0.0,0.0,8,1,2,7,4,0,0,0
0,0.0,0,0.0,11,242.9166667,0.0,0.02,16.16057924,0.0,1,2,10,7,2,2,1,1
7,237.5,1,0.0,37,1302.518056,0.005952381,0.023185941,0.0,0.0,1,3,2,2,2,2,0,1
3,89.8,0,0.0,12,355.85,0.013333333,0.016,0.0,0.0,8,1,1,1,3,0,1,0
2,66.4,3,41.2,138,4031.561667,0.002857143,0.010238095,0.0,0.0,7,2,2,9,13,2,0,0
1,464.0,0,0.0,19,1834.083333,0.02,0.03125,0.0,0.0,5,2,2,2,10,2,0,0
1,58.5,0,0.0,23,1033.0,0.008333333,0.0375,0.0,0.0,1,2,2,3,2,2,0,0
8,31.1,11,1258.833333,195,7675.14929,0.001937543,0.014673582,3.38287678,0.4,6,2,2,1,4,2,0,0
0,0.0,0,0.0,5,384.0,0.0,0.05,0.0,0.0,6,2,4,4,2,2,0,0
4,194.4,0,0.0,12,182.5142857,0.0,0.001666667,0.0,0.0,8,1,1,6,2,2,0,0
0,0.0,0,0.0,30,599.9190476,0.0,0.004285714,0.0,0.0,3,1,1,1,4,2,0,0
0,0.0,0,0.0,36,777.3333333,0.0,0.005882353,89.2954867,0.0,1,3,2,4,8,0,1,1
0,0.0,0,0.0,3,22.5,0.0,0.066666667,0.0,0.0,6,1,2,3,2,2,1,0
