DayOfWeek,DepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrDelay
6,1011,1155,856,4075,104,76,59,151,347,25,20,0,0,0,0,0,0,179,179
7,1539,1830,1800,196,231,240,219,39,1407,2,10,0,0,14,0,0,0,16,30
1,2109,2324,2056,1248,75,75,48,148,264,8,19,0,0,42,0,0,0,106,148
2,1554,1747,1720,1053,113,105,80,19,340,5,28,0,0,0,0,8,0,19,27
7,2210,2329,2250,431,79,85,65,45,423,2,12,0,0,0,0,0,0,39,39
5,1934,2156,1920,317,142,155,126,169,861,4,12,0,0,1,0,0,0,155,156
1,1638,1723,1705,518,45,45,31,18,148,5,9,0,0,7,0,0,0,11,18
7,1005,1105,756,5415,60,43,29,172,89,3,28,0,0,0,0,0,0,189,189
5,1037,1301,1245,423,84,85,68,17,478,9,7,0,0,1,0,0,0,15,16
3,1358,1610,1540,2511,132,125,118,23,706,5,9,0,0,30,0,0,0,0,30
3,1843,1928,1757,4329,45,61,30,107,143,6,9,0,0,91,0,0,0,0,91
6,1800,1911,1842,5876,71,64,57,22,192,4,10,0,0,22,0,7,0,0,29
1,2202,2317,2000,333,75,75,63,197,361,3,9,0,0,0,0,0,0,197,197
4,1411,2034,1758,114,263,243,230,136,1745,7,26,0,0,0,0,156,0,0,156
2,1307,1415,1351,3235,68,61,41,17,140,7,20,0,0,17,0,7,0,0,24
1,1646,2023,1950,225,397,380,381,16,2588,3,13,0,0,11,0,17,0,5,33
4,808,1016,755,3570,128,115,104,128,685,11,13,0,0,128,0,13,0,0,141
1,1718,1825,1630,6027,127,88,80,76,286,9,38,0,0,0,0,115,0,0,115
4,1952,2035,2015,3584,43,50,30,27,134,4,9,0,0,0,0,0,0,20,20
2,1611,1706,1610,3685,55,55,31,56,181,7,17,0,0,1,0,0,0,55,56
4,1852,2021,1950,1487,149,131,119,13,761,7,23,0,0,13,0,18,0,0,31
1,1237,1834,1807,1428,237,216,204,6,1545,6,27,0,0,6,0,21,0,0,27
5,1538,1759,1744,1812,141,144,110,18,859,6,25,0,0,12,0,0,0,3,15
3,2030,2214,2139,341,104,99,84,30,550,5,15,0,0,30,0,5,0,0,35
1,2245,2338,2245,2604,53,60,43,60,303,3,7,0,0,0,0,0,0,53,53
3,835,959,912,1779,84,97,65,60,336,4,15,0,0,47,0,0,0,0,47
2,843,1009,932,4398,86,72,58,23,306,4,24,0,0,0,23,14,0,0,37
6,1445,1829,1714,219,404,341,310,12,2419,5,89,0,0,12,0,63,0,0,75
5,1858,2348,2005,4007,230,70,56,63,296,18,156,0,0,63,0,160,0,0,223
3,2138,2312,2243,1291,94,83,66,18,356,6,22,0,0,18,0,11,0,0,29
2,1327,1421,1125,89,54,50,34,172,133,4,16,0,0,0,0,176,0,0,176
3,1609,1904,1810,1455,355,375,336,74,2585,3,16,0,0,26,0,0,0,28,54
7,1323,1439,1326,1179,76,85,56,82,337,6,14,0,0,73,0,0,0,0,73
4,1659,1834,1800,743,215,195,179,14,1205,10,26,0,0,5,0,20,0,9,34
3,1749,2009,1945,553,200,185,148,9,1017,37,15,0,0,0,0,15,0,9,24
4,2318,45,18,1137,87,83,56,23,406,3,28,0,0,23,0,4,0,0,27
3,14,112,2356,1018,58,71,39,89,187,3,16,0,0,76,0,0,0,0,76
2,1220,1319,1255,4399,59,65,42,30,223,7,10,0,0,0,0,0,0,24,24
2,1923,2038,2010,507,135,130,118,23,718,5,12,0,0,0,0,5,0,23,28
6,1251,1525,1500,1826,154,175,140,46,1130,3,11,0,0,10,0,0,0,15,25
6,1828,2003,1910,1191,95,95,76,53,451,11,8,0,0,0,0,0,0,53,53
5,1352,1654,1615,910,122,120,93,37,689,10,19,0,0,8,0,2,0,29,39
3,1751,1903,1820,1044,72,70,56,41,308,5,11,0,0,0,0,4,0,39,43
5,1700,1751,1633,4612,111,83,70,50,264,5,36,0,0,11,0,28,0,39,78
2,2030,2126,1805,591,56,60,36,205,178,4,16,0,0,0,0,0,0,201,201
1,1851,2039,2005,3880,168,160,141,26,812,12,15,0,0,0,0,8,0,26,34
3,2341,728,645,18,287,315,269,71,2586,4,14,0,0,11,0,0,0,32,43
2,2116,2308,2000,5944,112,108,90,184,557,12,10,0,0,0,0,188,0,0,188
4,1527,1738,1710,457,191,200,175,37,1197,5,11,0,0,28,0,0,0,0,28
2,1213,1959,1934,50,286,308,252,47,2248,4,30,0,0,25,0,0,0,0,25
7,2058,2155,2126,4712,117,101,92,13,564,7,18,0,0,13,0,16,0,0,29
6,1550,2000,1859,738,190,209,168,80,1389,6,16,0,0,0,0,0,0,61,61
2,1419,1656,1620,1623,157,155,143,34,1073,5,9,0,0,0,0,2,0,34,36
1,2042,2244,2215,1035,242,230,213,17,1438,3,26,0,0,2,0,12,0,15,29
2,1727,1823,1635,44,56,60,46,112,276,4,6,0,0,2,0,0,0,106,108
6,1151,1338,1241,1575,227,240,208,70,1515,10,9,0,0,20,0,0,0,37,57
7,1850,1955,1910,4619,65,70,43,50,187,9,13,0,0,5,0,0,0,40,45
5,1556,1806,1740,150,70,70,57,26,367,4,9,0,0,12,0,0,0,14,26
7,1155,1257,1240,3521,62,60,42,15,228,3,17,0,0,15,0,2,0,0,17
3,1643,2153,2002,1522,190,217,172,138,1515,4,14,0,0,111,0,0,0,0,111
5,1505,1610,1530,1676,65,70,53,45,324,4,8,0,0,5,0,0,0,35,40
4,1621,1649,1630,4485,88,80,57,11,286,5,26,0,0,0,0,8,0,11,19
6,1553,1635,1504,196,102,74,50,63,304,5,47,0,0,30,0,28,0,33,91
1,2123,2223,2117,1243,60,72,48,78,299,3,9,0,0,0,0,0,0,66,66
7,1105,1201,1140,1477,56,60,33,25,190,4,19,0,0,21,0,0,0,0,21
5,1306,1551,1528,515,165,153,127,11,761,5,33,0,0,11,0,12,0,0,23
3,1810,1917,1857,4238,67,71,48,24,164,10,9,0,0,20,0,0,0,0,20
5,1854,2136,1955,1955,162,155,126,94,852,5,31,0,0,94,0,7,0,0,101
1,1214,1343,1315,617,209,195,189,14,1205,6,14,0,0,14,0,14,0,0,28
6,1444,1600,1515,422,76,60,43,29,190,18,15,0,0,0,0,16,0,29,45
1,1350,1825,1445,1328,155,170,136,235,1205,10,9,0,0,7,0,0,0,213,220
2,659,1211,1130,2416,192,180,156,29,1235,22,14,0,0,29,0,12,0,0,41
1,1648,1905,1840,1542,137,131,113,19,758,9,15,0,0,0,0,6,0,19,25
2,956,1047,949,5557,51,43,26,50,77,4,21,0,0,0,58,0,0,0,58
5,1008,1801,1715,324,293,290,274,43,2288,4,15,0,0,43,0,3,0,0,46
2,1320,1600,1505,630,160,160,125,55,944,21,14,0,0,0,0,50,0,5,55
5,2114,2251,1900,553,157,175,145,249,1017,4,8,0,0,110,0,0,0,121,231
2,1144,1242,1222,4631,58,77,46,39,300,3,9,0,0,18,0,0,0,2,20
2,656,800,745,407,64,65,46,16,258,4,14,0,0,0,15,0,0,0,15
7,741,1015,946,642,154,150,127,25,925,5,22,0,0,0,0,29,0,0,29
3,1018,1200,1115,1596,102,80,69,23,386,3,30,0,0,18,0,22,0,5,45
4,1832,1941,1752,411,129,129,91,109,599,5,33,0,0,0,0,90,0,19,109
6,1553,2153,2130,1546,240,240,206,23,1745,13,21,0,0,0,0,0,0,23,23
4,2155,2326,2050,4445,151,135,99,140,606,5,47,0,0,0,0,16,0,140,156
7,2006,2244,2206,528,158,146,108,26,761,21,29,0,0,14,0,12,0,12,38
3,1202,1317,1159,5474,75,79,63,82,250,5,7,0,0,0,0,78,0,0,78
7,2111,2222,2125,507,71,85,53,71,373,11,7,0,0,6,0,0,0,51,57
1,1411,1530,1500,3428,79,85,67,36,371,4,8,0,0,0,0,0,0,30,30
5,2052,2119,2055,1493,87,95,77,32,487,4,6,0,0,0,0,0,0,24,24
5,1444,1623,1605,3916,99,90,64,9,397,4,31,0,0,5,0,9,0,4,18
3,1303,1505,1415,4131,62,75,51,63,316,3,8,0,0,0,0,5,0,45,50
4,2029,2120,2025,470,51,50,32,54,190,8,11,0,0,0,28,1,0,26,55
6,1716,1935,1824,6426,79,62,51,54,222,3,25,0,0,0,0,0,0,71,71
1,1928,2038,2020,42,70,75,55,23,347,8,7,0,0,0,0,15,0,3,18
5,2115,2224,2140,889,69,70,53,45,337,4,12,0,0,0,0,0,0,44,44
7,2119,2220,2140,5814,61,50,34,29,142,4,23,0,0,0,0,11,0,29,40
2,1550,1813,1745,1825,323,320,298,25,2175,7,18,0,0,25,0,3,0,0,28
5,1443,1614,1527,953,91,107,69,63,448,3,19,0,0,0,0,0,0,47,47
1,2012,2150,2134,1614,98,109,74,27,573,7,17,0,0,16,0,0,0,0,16
1,1537,1900,1730,366,143,130,103,77,733,30,10,0,0,0,0,34,0,56,90
7,922,1320,1237,1969,238,232,219,37,1674,6,13,0,0,37,0,6,0,0,43
4,1105,1216,1117,4682,71,77,50,65,306,9,12,0,0,59,0,0,0,0,59
1,1844,1919,1831,308,95,88,61,41,370,8,26,0,0,41,0,7,0,0,48
6,1430,1638,1623,677,248,247,220,14,1545,11,17,0,0,3,0,11,0,1,15
2,1243,1508,1355,1796,145,145,128,73,837,6,11,0,0,0,0,73,0,0,73
1,1739,1920,1840,3374,101,90,82,29,461,8,11,0,0,13,0,11,0,16,40
5,2009,2239,2115,785,210,230,186,104,1389,10,14,0,0,84,0,0,0,0,84
6,411,714,622,768,183,172,164,41,1180,7,12,0,0,0,0,11,0,41,52
7,918,1049,1014,573,91,87,71,31,447,2,18,0,0,0,0,4,0,31,35
7,2046,2251,2225,414,125,130,108,31,834,7,10,0,0,0,0,0,0,26,26
4,1746,1822,1721,4888,36,52,20,77,106,4,12,0,0,61,0,0,0,0,61
7,1941,2048,1950,3953,67,65,47,56,291,6,14,0,0,0,0,0,0,58,58
6,1629,1822,1755,3886,113,100,79,14,500,22,12,0,0,0,0,13,0,14,27
4,1048,1402,1343,216,134,123,108,8,775,6,20,0,0,0,0,11,0,8,19
4,1856,2005,1945,3252,69,75,53,26,288,4,12,0,0,5,0,0,0,15,20
7,1915,2019,1929,4095,64,54,20,40,67,7,37,0,0,0,0,10,0,40,50
3,1505,1737,1650,1480,212,185,180,20,1189,11,21,0,0,20,0,27,0,0,47
2,1721,1823,1546,6585,62,61,41,156,213,3,18,0,0,0,0,0,0,157,157
2,1554,1720,1655,1917,146,170,133,49,957,5,8,0,0,3,0,0,0,22,25
7,954,1223,1203,508,149,138,116,9,761,6,27,0,0,9,0,11,0,0,20
2,2013,2338,2240,874,145,135,123,48,867,7,15,0,0,0,0,10,0,48,58
2,710,910,845,1909,180,170,152,15,1005,13,15,0,0,15,0,10,0,0,25
3,1355,1901,1805,1330,186,175,156,45,1205,13,17,0,0,0,0,11,0,45,56
2,912,1038,1009,403,146,144,123,27,862,8,15,0,0,27,0,2,0,0,29
4,928,1150,1114,1533,202,188,174,22,1144,9,19,0,0,22,0,14,0,0,36
2,1600,1627,1610,595,87,97,71,27,472,6,10,0,0,0,0,0,0,17,17
7,1757,1755,1541,5952,58,68,38,144,179,9,11,0,0,0,134,0,0,0,134
3,1637,1801,1639,378,84,83,59,81,421,6,19,0,0,0,0,1,0,81,82
6,823,1136,1120,19,193,190,165,13,1069,3,25,0,0,0,0,3,0,13,16
7,1618,2040,1839,6849,202,170,153,89,1210,8,41,0,0,0,0,121,0,0,121
3,1704,2012,1945,773,128,135,114,34,869,5,9,0,0,3,0,0,0,24,27
3,1818,1942,1859,6001,84,99,63,58,416,12,9,0,0,0,0,0,0,43,43
4,1314,1418,1355,1517,64,70,50,29,333,5,9,0,0,23,0,0,0,0,23
5,1748,1955,1852,823,127,112,78,48,547,9,40,0,0,0,0,17,0,46,63
5,2004,2129,2003,6365,145,115,125,56,599,4,16,0,0,0,0,0,0,86,86
4,1924,2020,1925,50,56,55,43,54,239,3,10,0,0,2,0,1,0,52,55
1,1855,2121,1857,6388,86,93,68,151,522,3,15,0,0,144,0,0,0,0,144
1,1128,1402,1303,937,334,293,290,18,1946,14,30,0,0,1,0,41,0,17,59
3,1751,2039,1930,4362,168,175,143,76,952,9,16,0,0,69,0,0,0,0,69
4,1240,1356,1335,3849,136,130,113,15,714,13,10,0,0,11,0,6,0,4,21
2,1951,2318,2246,1885,207,196,180,21,1076,7,20,0,0,0,0,11,0,21,32
7,1519,1733,1520,193,134,65,49,64,231,4,81,0,0,64,0,69,0,0,133
5,1641,1826,1754,6615,105,112,88,39,624,6,11,0,0,0,0,0,0,32,32
7,2210,2250,2145,1225,40,50,30,75,192,2,8,0,0,0,0,0,0,65,65
6,1704,1757,1645,3428,53,65,42,84,226,3,8,0,0,0,0,0,0,72,72
3,2144,2259,2120,2807,75,70,54,94,314,5,16,0,0,0,31,5,0,63,99
4,1439,1752,1555,335,253,155,137,19,733,12,104,0,0,0,0,117,0,0,117
1,2259,2346,2215,2713,47,55,37,99,237,3,7,0,0,3,0,0,0,88,91
7,2027,2024,2009,1607,57,54,28,12,134,4,25,0,0,12,0,3,0,0,15
2,846,1141,1125,2877,175,180,160,21,1107,4,11,0,0,2,0,0,0,14,16
4,1319,1808,1740,247,169,195,157,54,1448,6,6,0,0,28,0,0,0,0,28
3,1651,2005,1904,119,194,173,165,40,1050,8,21,0,0,0,0,21,0,40,61
7,1459,1727,1620,4314,148,95,113,14,340,10,25,0,0,0,0,67,0,0,67
1,2155,2357,2231,321,242,259,226,103,1739,5,11,0,0,86,0,0,0,0,86
3,2339,103,2255,344,144,155,127,139,880,4,13,0,0,13,0,0,0,115,128
3,2141,2247,2155,56,66,55,45,41,239,5,16,0,0,0,0,11,0,41,52
5,1747,1930,1914,1481,283,289,252,22,1919,9,22,0,0,1,0,0,0,15,16
5,1550,26,2152,96,336,332,310,150,2576,11,15,0,0,0,0,154,0,0,154
1,1614,1916,1740,1450,122,145,96,119,719,7,19,0,0,0,0,14,0,82,96
6,1056,1244,1106,466,108,98,80,88,414,16,12,0,0,0,0,98,0,0,98
5,1637,1814,1647,4511,97,118,82,108,644,3,12,0,0,5,82,0,0,0,87
6,1255,1432,1347,1717,97,62,39,10,215,15,43,0,0,0,0,35,0,10,45
4,1708,1831,1814,629,83,84,58,18,391,9,16,0,0,0,4,10,0,3,17
4,1954,2340,2314,3946,166,154,116,14,926,3,47,0,0,26,0,0,0,0,26
1,642,858,824,1433,136,119,96,17,546,7,33,0,0,0,0,17,17,0,34
4,2147,2334,2250,1749,167,170,148,47,984,5,14,0,0,0,0,0,0,44,44
6,1657,2032,1912,882,155,137,124,62,867,5,26,0,0,20,0,18,0,42,80
2,1019,1220,1151,394,121,126,102,34,697,5,14,0,0,29,0,0,0,0,29
1,1224,1305,1250,2624,41,35,21,9,74,5,15,0,0,0,15,0,0,0,15
4,1021,1129,1058,6473,128,128,99,31,677,20,9,0,0,0,0,0,0,31,31
1,2112,16,2207,146,124,120,97,125,647,3,24,0,0,41,0,4,0,84,129
1,1532,1812,1749,610,160,149,125,12,866,16,19,0,0,12,0,11,0,0,23
1,1156,1726,1655,448,210,220,192,41,1557,4,14,0,0,31,0,0,0,0,31
1,1420,1421,1250,4142,61,55,44,85,122,8,9,0,0,0,0,87,0,4,91
7,1349,1520,1430,1730,91,92,64,51,516,4,23,0,0,50,0,0,0,0,50
1,1147,1258,1216,5995,191,180,170,31,1210,4,17,0,0,31,0,11,0,0,42
1,1037,1220,1040,4260,103,100,73,97,491,5,25,0,0,0,0,3,0,97,100
2,1614,1722,1700,298,68,70,49,24,326,1,18,0,0,22,0,0,0,0,22
1,1419,1443,1300,293,84,104,74,123,473,3,7,0,0,103,0,0,0,0,103
4,1631,1832,1816,1401,121,121,101,16,631,4,16,0,0,16,0,0,0,0,16
2,1607,1757,1725,4723,110,105,82,27,426,5,23,0,0,0,0,5,0,27,32
3,1916,2037,1735,2092,81,85,68,186,395,4,9,0,0,0,0,0,0,182,182
5,1813,2031,2015,1219,138,155,125,33,920,4,9,0,0,3,0,0,0,13,16
6,1453,1951,1930,2450,178,190,149,33,1235,9,20,0,0,0,0,0,0,21,21
6,613,735,718,6749,82,78,49,13,301,7,26,0,0,17,0,0,0,0,17
1,1513,1853,1759,1102,160,159,142,53,1192,4,14,0,0,18,0,1,0,35,54
4,1515,1807,1733,945,292,268,255,10,1745,7,30,0,0,10,0,24,0,0,34
1,941,1134,1009,491,173,142,124,54,846,4,45,0,0,54,0,31,0,0,85
6,1620,1642,1545,2865,82,85,70,60,402,4,8,0,0,0,0,0,0,57,57
7,1543,1832,1815,467,169,167,148,15,987,6,15,0,0,15,0,2,0,0,17
5,1125,1133,1115,4335,68,76,44,26,171,4,20,0,0,18,0,0,0,0,18
1,1227,1442,1347,679,135,136,119,56,735,4,12,0,0,53,0,0,0,2,55
6,1543,1855,1800,95,192,170,93,33,589,6,93,0,0,33,0,22,0,0,55
7,1641,2002,1940,358,141,130,118,11,733,6,17,0,0,11,0,11,0,0,22
3,1920,2035,2010,1088,75,80,62,30,419,4,9,0,0,25,0,0,0,0,25
7,1442,1545,1519,353,123,132,108,35,794,5,10,0,0,0,0,0,0,26,26
4,2031,2209,2150,807,98,97,57,18,337,24,17,0,0,0,0,1,0,18,19
4,2241,644,622,1802,303,307,282,26,2381,9,12,0,0,0,0,0,0,22,22
4,2001,2115,2014,2184,74,74,46,61,214,5,23,0,0,4,0,0,0,57,61
7,2358,659,556,1566,241,246,202,68,1946,9,30,0,0,63,0,0,0,0,63
5,1939,138,2240,554,239,245,224,184,1846,5,10,0,0,59,0,0,0,119,178
4,2113,2328,2305,1166,75,75,58,23,368,3,14,0,0,4,0,0,0,19,23
4,1727,1906,1759,4828,99,99,77,67,418,5,17,0,0,2,0,0,0,65,67
4,2054,2132,2043,6047,38,53,19,64,67,8,11,0,0,0,0,49,0,0,49
4,2156,2308,2215,1588,72,75,49,56,337,11,12,0,0,1,0,0,0,52,53
7,2024,2315,2229,302,111,119,89,54,723,3,19,0,0,14,0,0,0,32,46
6,1120,1441,1405,304,141,140,118,35,929,5,18,0,0,19,0,1,0,16,36
2,2212,49,5,75,97,105,85,52,616,3,9,0,0,0,0,0,0,44,44
7,1514,1955,1940,656,161,165,151,19,1210,4,6,0,0,15,0,0,0,0,15
4,1919,2045,1510,6515,86,82,51,331,337,19,16,0,0,0,0,0,0,335,335
6,1305,1412,1315,1816,67,60,36,50,197,3,28,0,0,32,0,7,0,18,57
2,1501,1810,1706,1972,189,131,87,6,529,7,95,0,0,0,0,64,0,0,64
6,1631,1749,1600,247,198,190,174,101,1235,8,16,0,0,101,0,8,0,0,109
1,1618,1729,1258,3705,71,78,53,278,269,13,5,0,0,0,271,0,0,0,271
7,1645,1825,1807,162,100,97,75,15,386,6,19,0,0,0,0,3,0,15,18
5,2035,2112,1935,4344,97,95,75,95,412,4,18,0,0,0,0,16,0,81,97
2,722,942,915,610,140,135,118,22,829,8,14,0,0,22,0,5,0,0,27
3,1836,2112,2005,580,156,170,134,81,1057,4,18,0,0,5,0,0,0,62,67
7,1304,1415,1350,439,71,70,55,24,325,5,11,0,0,9,0,1,0,15,25
1,1431,1553,1528,887,82,80,59,23,406,6,17,0,0,23,0,2,0,0,25
4,1158,1813,1655,250,255,286,229,109,2075,10,16,0,0,78,0,0,0,0,78
6,1309,1548,1330,3944,159,165,125,144,1073,5,29,0,0,3,0,0,0,135,138
7,849,1018,955,4808,89,80,47,14,185,16,26,0,0,14,0,9,0,0,23
1,2246,10,2215,2495,84,85,66,116,447,6,12,0,0,115,0,0,0,0,115
7,1628,1801,1734,1641,93,99,73,33,516,6,14,0,0,0,0,0,0,27,27
1,1816,1945,1916,1108,89,106,63,46,426,9,17,0,0,8,0,0,0,21,29
7,1919,2347,2245,1019,148,165,133,79,1140,4,11,0,0,5,0,0,0,57,62
4,1739,2140,1925,4546,181,93,84,47,500,11,86,0,0,36,0,99,0,0,135
3,608,828,805,5953,140,125,114,8,584,9,17,0,0,8,0,15,0,0,23
3,717,822,700,3495,65,60,43,77,236,6,16,0,0,77,0,5,0,0,82
5,2236,3,2335,262,87,100,77,41,534,4,6,0,0,0,0,0,0,28,28
2,2232,2313,2230,657,101,110,85,52,569,6,10,0,0,0,0,0,0,43,43
6,907,1316,1235,1048,189,180,164,32,1197,9,16,0,0,0,15,26,0,0,41
2,2133,2314,2045,4307,101,65,41,113,215,7,53,0,0,0,0,36,0,113,149
7,1028,1148,1015,209,80,78,53,91,256,5,22,0,0,91,0,2,0,0,93
1,2041,2144,1930,4353,63,60,37,131,196,9,17,0,0,0,0,11,0,123,134
2,1242,2149,2048,212,367,323,341,17,2465,12,14,0,0,0,0,44,0,17,61
1,1732,1857,1549,923,145,139,100,182,599,10,35,0,0,0,0,188,0,0,188
4,1718,1933,1904,271,255,255,234,29,1557,7,14,0,0,0,0,1,0,28,29
7,1838,1916,1737,4729,38,47,21,108,83,6,11,0,0,0,99,0,0,0,99
1,1309,1501,1440,3679,112,110,85,19,642,7,20,0,0,19,0,2,0,0,21
3,1841,2034,2000,693,53,65,42,46,271,3,8,0,0,16,0,0,0,18,34
1,1927,2236,2221,433,369,386,324,32,2454,3,42,0,0,5,0,0,0,10,15
4,1541,1657,1640,3537,76,75,48,16,304,5,23,0,0,0,0,1,0,16,17
4,2042,2235,2220,609,53,50,34,12,162,10,9,0,0,12,0,3,0,0,15
3,2211,41,2346,640,90,111,75,76,606,6,9,0,0,41,0,0,0,14,55
7,1641,1737,1711,5712,56,61,41,31,173,7,8,0,0,0,0,0,0,26,26
7,1943,2045,2016,2184,62,76,37,43,214,4,21,0,0,0,0,0,0,29,29
5,758,846,820,3197,48,50,26,28,109,7,15,0,0,26,0,0,0,0,26
2,1044,1156,1115,3726,72,70,51,39,304,9,12,0,0,0,0,2,0,39,41
4,1646,1806,1745,311,80,75,65,16,342,2,13,0,0,0,0,5,0,16,21
3,2137,2322,2140,371,165,145,110,82,733,5,50,0,0,0,0,102,0,0,102
3,1700,1927,1905,271,267,255,245,10,1557,9,13,0,0,10,0,12,0,0,22
4,2145,7,2343,6250,82,83,53,25,286,7,22,0,0,24,0,0,0,0,24
4,2326,2353,2257,4614,87,82,72,51,352,3,12,0,0,0,51,5,0,0,56
1,209,647,600,2454,158,170,133,59,1235,10,15,0,0,8,0,0,0,39,47
1,1252,1515,1430,1120,143,140,126,42,892,5,12,0,0,42,0,3,0,0,45
2,2051,2305,2152,555,254,234,204,53,1464,6,44,0,0,0,0,20,0,53,73
1,1113,1316,1255,1053,183,170,163,8,867,6,14,0,0,8,0,13,0,0,21
4,1246,1811,1733,866,205,215,182,48,1671,9,14,0,0,0,0,0,0,38,38
4,1527,1729,1700,1604,182,175,156,22,1062,11,15,0,0,0,0,7,0,22,29
1,2059,2212,2140,2451,73,75,54,34,361,3,16,0,0,9,0,0,0,23,32
6,1517,1645,1617,152,88,90,77,30,549,5,6,0,0,0,0,0,0,28,28
1,1223,1439,1420,6399,136,135,116,18,753,5,15,0,0,18,0,1,0,0,19
5,1256,1513,1441,596,137,141,100,36,745,5,32,0,0,0,0,32,0,0,32
5,1459,1626,1540,4044,87,80,68,39,409,4,15,0,0,7,0,7,0,32,46
3,1956,2138,2023,1668,102,123,81,96,581,7,14,0,0,0,0,0,0,75,75
4,1025,1226,1159,75,121,107,101,13,550,5,15,0,0,0,0,27,0,0,27
3,1246,1252,1220,4470,66,70,45,36,224,12,9,0,0,0,0,0,0,32,32
1,1346,1530,1356,5572,104,96,73,86,329,19,12,0,0,94,0,0,0,0,94
2,1851,2048,2014,235,117,104,94,21,550,7,16,0,0,5,0,13,0,16,34
6,1536,1946,1657,616,190,112,100,91,612,6,84,0,0,31,0,78,0,60,169
3,1659,1854,1720,286,115,60,81,39,220,4,30,0,0,0,39,55,0,0,94
4,1402,1543,1512,77,161,160,145,30,967,7,9,0,0,0,0,1,0,30,31
6,814,903,845,4104,49,45,28,14,67,7,14,0,0,0,0,4,0,14,18
3,2241,54,2342,314,73,82,59,81,412,5,9,0,0,72,0,0,0,0,72
4,1746,1938,1825,1069,112,85,65,46,187,9,38,0,0,4,0,27,0,42,73
6,1818,1951,1915,440,93,105,81,48,583,3,9,0,0,28,0,0,0,8,36
5,39,606,546,354,207,201,191,14,1506,5,11,0,0,14,0,6,0,0,20
5,1916,2054,2035,1747,98,95,78,16,451,7,13,0,0,4,0,3,0,12,19
7,1846,2226,2150,1939,220,200,193,16,1258,10,17,0,0,4,0,20,0,12,36
5,1249,1400,1335,1560,71,65,48,19,224,10,13,0,0,19,0,6,0,0,25
2,2004,2044,1930,4096,40,45,17,79,67,6,17,0,0,0,0,17,0,57,74
2,2140,2353,2154,396,133,169,115,155,950,6,12,0,0,0,0,56,0,63,119
7,1441,1813,1534,765,212,229,194,176,1576,6,12,0,0,0,0,0,0,159,159
2,1536,1652,1606,575,76,86,61,56,391,7,8,0,0,46,0,0,0,0,46
7,921,1402,1300,73,581,540,536,21,4243,4,41,0,0,0,0,62,0,0,62
2,2102,135,50,210,153,170,138,62,1140,6,9,0,0,11,0,0,0,34,45
4,1915,2044,1840,57,89,65,52,100,296,4,33,0,0,0,0,24,0,100,124
4,1734,2001,1908,760,147,143,123,49,802,5,19,0,0,17,0,4,0,32,53
3,1414,1427,1406,669,73,81,57,29,341,5,11,0,0,4,0,0,0,17,21
4,2127,2223,2125,58,56,55,43,57,239,6,7,0,0,10,0,1,0,47,58
2,835,937,913,195,242,238,212,20,1587,5,25,0,0,0,0,4,20,0,24
5,1838,305,2145,26,327,320,311,313,2603,4,12,0,0,255,0,0,0,65,320
5,1459,2319,1909,658,320,319,282,249,2521,13,25,0,0,0,195,1,0,54,250
6,2016,2149,2105,237,93,90,79,41,480,4,10,0,0,0,0,3,0,41,44
1,1635,1920,1657,6023,165,102,75,80,491,7,83,0,0,0,0,0,0,143,143
6,2153,2346,1954,1229,173,156,113,215,861,5,55,0,0,0,195,17,0,20,232
6,1001,1148,1130,1991,227,220,210,11,1456,5,12,0,0,4,0,7,0,7,18
5,1202,1603,1445,1788,181,150,125,47,1062,6,50,0,0,47,0,31,0,0,78
4,1219,1304,1230,28,45,50,33,39,187,3,9,0,0,0,4,0,0,30,34
5,2117,47,2347,848,150,149,125,59,1024,7,18,0,0,0,0,4,0,56,60
5,2209,2308,2210,3082,59,65,48,64,281,3,8,0,0,1,0,0,0,57,58
3,1040,1307,1207,589,147,142,119,55,802,12,16,0,0,0,0,5,0,55,60
7,1216,1430,1415,2253,194,185,173,6,1162,3,18,0,0,6,0,9,0,0,15
5,1554,1810,1740,4901,136,130,101,24,544,4,31,0,0,0,0,6,0,24,30
1,1215,1527,1225,4388,132,60,36,110,177,9,87,0,0,0,84,72,0,26,182
2,1936,2021,1915,2085,105,110,92,71,580,4,9,0,0,0,0,0,0,66,66
5,2004,2242,2215,1238,158,165,131,34,992,12,15,0,0,16,0,0,0,11,27
7,2136,2257,2128,1470,81,68,46,76,228,4,31,0,0,14,0,13,0,62,89
2,1555,2313,2247,418,258,282,242,50,2213,6,10,0,0,26,0,0,0,0,26
1,1737,1847,1523,6606,130,141,112,215,751,8,10,0,0,204,0,0,0,0,204
5,1911,2150,2024,371,279,269,259,76,1739,4,16,0,0,43,0,10,0,33,86
1,2133,2212,1935,1391,99,105,78,163,569,4,17,0,0,154,0,0,0,3,157
5,2157,2333,2230,1659,96,85,74,52,403,4,18,0,0,0,0,27,0,36,63
1,615,759,740,4592,104,100,78,15,399,3,23,0,0,15,0,4,0,0,19
4,1920,2159,2131,1268,99,106,83,35,588,6,10,0,0,0,0,0,0,28,28
5,2347,137,2336,5970,50,57,32,128,179,4,14,0,0,0,0,0,0,121,121
